,MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859,mol_id,smiles
52279,,0.0,,0.0,0.0,,,,,,,,0.0,,,,,CID2998080,c1ccc(-c2cnnc(SCc3cn4cccnc4n3)n2)cc1
52280,,,0.0,,,,,,,,,,,,,,,CID2998081,Cc1nnc(Oc2ccccc2F)c2ccccc12
52281,,,,,,,,,,,,,,,0.0,,,CID2956710,Cc1cccc(C(C)C)c1NC(=O)C1CN(S(=O)(=O)c2ccccc2)CCN1S(=O)(=O)c1ccccc1
52282,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,CID1007663,COC(=O)c1cccc(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2ccc(C)cc2)c1
52283,,,,,,,,,0.0,,0.0,,,0.0,,,,CID1007660,Brc1ccc(Cn2c(-c3cncs3)nc3ccccc32)cc1
52284,,,,,,,0.0,,,,,,,,,0.0,0.0,CID2998085,CCCc1cc(=O)nc(SCC(=O)N2CCC(C(=O)OCC)CC2)[nH]1
52285,,,,,,,,,,,,,,,0.0,,,CID2203094,COc1cccc(OC)c1C(=O)NC(=S)Nc1ccc(N2CCOCC2)c(Cl)c1
52286,,,,,0.0,,0.0,,0.0,,,,,,0.0,,,CID2949811,Cc1cccc(N(C2C=CS(=O)(=O)C2)S(=O)(=O)c2ccccc2)c1
52287,,,0.0,,,,,,,,,,,0.0,,,,CID1265381,COc1ccc(CCNC(=O)COc2nsnc2N2CCOCC2)cc1OC
52288,,,,,,,,,,,,,,,0.0,,,CID3155567,O=C(NC1=NCCS1)C1CC(=O)N(c2ccc(Cl)cc2)C1
52289,,,,,,,,,,0.0,,,,,,,,CID1624155,CCC(C#CCN1CCOCC1)(CC)OCCC#N
52290,,,,,,,,,,,,,,,0.0,,,CID3155569,O=C(NC1=NCCS1)C1CC(=O)N(c2ccc(F)cc2)C1
52291,,0.0,,0.0,,0.0,,,,,,,,,,0.0,,CID828699,CCCn1cnc2cc(NCc3ccccn3)ccc21
52292,0.0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,CID2954714,Cc1cc(C)cc(NS(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)c1
52293,,,,,0.0,,,0.0,,0.0,,,,,,,0.0,CID2954710,Cc1ccc(S(=O)(=O)N2C(=O)CCC2C(=O)Nc2ccc3c(c2)OCCO3)cc1
52294,,,,0.0,,,,,,,,,,,,0.0,,CID5199976,O=C(c1ccccc1F)N1CCN=C1SCc1cccnc1
52295,,,,,,,,,0.0,,0.0,,,0.0,,,,CID883239,Brc1ccc(-n2cccc2/C=N/n2cnnc2)cc1
52296,,,0.0,,0.0,,0.0,,,,,,,,,,,CID4228694,Cc1ccc(C2c3c(oc4ccccc4c3=O)C(=O)N2c2nnc(C(C)C)s2)o1
52297,,,,,,,,,,,,,,,0.0,,,CID3435984,CS(=O)(=O)N(CC(=O)N/N=C/c1ccc(OCC(=O)N2CCOCC2)cc1)c1ccccc1Cl
52298,,,,,0.0,,,0.0,,,0.0,,,,,0.0,0.0,CID3240478,CCOC(=O)N1CCN(C(=O)c2oc3ccc(S(=O)(=O)N4CCCCC4)cc3c2C)CC1
52299,0.0,,,0.0,,,,,,,0.0,,,,,,0.0,CID2232318,CCN(CC(=O)NC1CCCCCC1)S(=O)(=O)c1ccccc1
52300,0.0,,,,,,0.0,,0.0,,0.0,,,,,0.0,,CID2206385,CCOC(=O)c1cccc(NC(=O)Nc2cc(OC)ccc2OC)c1
52301,,,,,,,,,,,,,,0.0,,,,CID4841558,CN(C)C(CNc1ccc([N+](=O)[O-])cc1C#N)c1ccccc1
52302,,,,,,,,,,,,,,,0.0,,,CID1073158,COc1ccc(CCNC(=O)Cn2nnc(-c3ccccc3F)n2)cc1OC
52303,,,,,,,,,0.0,,,,,,,,,CID1289067,Cc1cc(Cl)c(S(=O)(=O)Nc2cccc(C(=O)O)c2)cc1OCC(N)=O
52304,,,,,,,,,,,,0.0,,,,,,CID1217750,COc1ccc(C(=O)Nc2cccc(-c3cnc4ccccc4n3)c2)cc1
52305,,,,,,,,,0.0,,,,,,,,,CID2677768,COc1cc(OC)cc(C(=O)Nc2ccccc2N2CCOCC2)c1
52306,,,,,,,,,,,,,,0.0,,,,CID1210299,O=C(CNC(=O)c1cccs1)c1ccc([N+](=O)[O-])cc1
52307,,,,,,,,,,,,,,,0.0,,,CID1210295,O=C1CSC(NN=C2C3CC4CC(C3)CC2C4)=N1
52308,,,,,,,,,,,,,,,0.0,,,CID5093951,CCOC(=O)c1cc(C(=O)OCC)c(=O)n(NC(=O)c2cccnc2)c1N
52309,,,,,,,,,,,,,,0.0,,,,CID15944987,Cc1c(O)n(-c2ccccc2)c(SCC(=O)Nc2ccc3c4c(cccc24)CC3)nc1=O
52310,,,,,,0.0,,,,,,,,,,,,CID3427774,COc1ccc(C2CC(=O)c3cnc(Nc4cc(C)cc(C)c4)nc3C2)cc1
52311,,,,,,,,,,0.0,,0.0,,,,,,CID3191409,CCOc1ccc(C(C(=O)NC2CCCCC2)N(C(=O)c2ccco2)c2ccc(-n3cnnn3)c(C)c2)cc1
52312,,,,,,,,,,,,,,0.0,,,,CID5902829,O=C1c2ccccc2NC2=NCC(CSc3ccc(Br)cc3)N12
52313,,,,,,0.0,,,,,0.0,,,,0.0,,,CID2482375,CC(C)NC(=O)CSc1nnc(COc2ccccc2Cl)o1
52314,,,,,,,,0.0,0.0,,,,,,0.0,,,CID651638,CCOc1cc(NC(=O)c2ccco2)c(OCC)cc1NC(=O)c1cc(OC)c(OC)c(OC)c1
52315,,,,,,,0.0,,0.0,,,,0.0,,,0.0,,CID651639,CC(C)(C)NS(=O)(=O)c1ccc(CCC(=O)N2CCOCC2)cc1
52316,,,0.0,,,,,,,,,,,,,0.0,,CID2124466,CCN(C(=O)CN1CCN(c2ccc(O)cc2)CC1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O
52317,,,,0.0,,,,,,,,,0.0,,,,,CID651632,CC(C)(C)n1nnnc1C(c1cccnc1)N1CCN(C(=O)c2ccco2)CC1
52318,,,,,,,0.0,,,,,,,,,,0.0,CID651633,O=C(NC1CC1)C1CCN(c2ccc(S(=O)(=O)N3CCOCC3)cc2)CC1
52319,,,0.0,0.0,0.0,,,,,,,0.0,,,,0.0,,CID651630,CC(=O)Nc1ccc(S(=O)(=O)N2CCC(NC(=O)c3ccco3)CC2)cc1
52320,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,CID651631,CCc1ccccc1NC(=O)CSc1nc2ccccc2n1CC(=O)N(C)C
52321,,,,,0.0,,0.0,0.0,,,,,,,,,,CID651636,CC(C)(C)NS(=O)(=O)c1ccc(CCC(=O)NCc2ccco2)cc1
52322,,,,,,,0.0,,,,,,,,,,0.0,CID651637,Cc1ccc(OCc2nnc(SCC(=O)N3CCOCC3)n2C)cc1
52323,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,CID651634,COc1ccc(CNC(=O)C2CCN(c3nccs3)CC2)cc1
52324,0.0,,,,,,0.0,,,,,,,,,,,CID651635,O=C(Cn1nnc(-c2ccc(Cl)cc2)n1)NC1CC2CCC1C2
52325,,,,,,0.0,,,0.0,,,,,,,,,CID1140084,COc1ccc(NC(=O)CSc2nnc(C3CCCCC3)n2-c2ccccc2)cc1
52326,,,,,,,,,,,,0.0,,,,,,CID2235840,O=C(Nc1ccc(N2CCN(C(=O)c3cccs3)CC2)c(Cl)c1)c1ccco1
52327,,,,,,,,,,,,,,0.0,0.0,,,CID1849004,O=C1NC(=S)S/C1=C/c1ccc(N2CCOCC2)o1
52328,,,,,,,,,,,0.0,,,,,,,CID5152494,Cc1ccc(C)c(N2CCN(c3nnnn3-c3ccccc3)CC2)c1
52329,,,,,,,,,,,,,,0.0,,,,CID760043,COc1ccc(-n2cnc3sc4c(c3c2=O)CCCC4)cc1
52330,,,,,,,,,,,,,,0.0,,,,CID833597,O=C(N/N=C/c1ccc(OC(=O)c2ccco2)cc1)c1ccccn1
52331,,,,,,,0.0,,,,,,0.0,0.0,,0.0,,CID795779,CCC(CC)C(=O)NCc1ccccc1OC
52332,,,,,,,,,,,,,,0.0,,,,CID3701529,O=C(O)CCCN(Cc1cccc(Br)c1)S(=O)(=O)c1ccc(F)cc1
52333,,,0.0,,0.0,,,,,,,,,,,,,CID661166,COc1ccc(C2C(C(=O)c3sc(C)nc3C)=C(O)C(=O)N2CCN(C)C)cc1
52334,0.0,,,,,,,0.0,,,,,,,,,,CID5308613,O=C(Cn1ncc2c1-c1ccccc1OC2)N1CCN(c2ccccn2)CC1
52335,,,,,,,,,,,0.0,,,,,,,CID882543,Cc1ccccc1NC(=O)/C(=C/c1ccco1)c1ccccc1
52336,,,,,,,0.0,0.0,,,,,,,,,,CID5308611,COc1ccc(N(CC(=O)NCc2ccc3c(c2)OCO3)S(=O)(=O)c2c(C)nn(C)c2C)cc1
52337,,0.0,,,,,0.0,,,,0.0,,,,,,,CID5308610,COc1ccc2c(c1)c1nc(SCC(C)C)n(CCO)c(=O)c1n2C
52338,,0.0,,,,,,,,,,,,,,,,CID5308617,CCOC(=O)N1CCC(Nc2nc3ccccc3n3cnnc23)CC1
52339,,0.0,,,,,,,,,,,,,,0.0,,CID5308616,CCc1ccc(Cn2nnc(C(=O)Nc3cccc(C)c3)c2N)cc1
52340,0.0,,,,,,,,,,,,,,,0.0,,CID5308615,CC1CCc2nn(CC(=O)Nc3c(F)cc(F)cc3Br)cc2C1
52341,,,,,,,0.0,,0.0,,,,,,,,,CID5308614,COc1ccc(S(=O)(=O)Cc2ccc(C(=O)NCCc3ccc(S(N)(=O)=O)cc3)o2)cc1
52342,,,0.0,,,0.0,,,,,,,0.0,,,0.0,,CID5308619,COc1ccc(N(CC(=O)NCc2cccs2)S(=O)(=O)c2cccnc2)cc1
52343,,,,,,,,,,,0.0,0.0,,,,0.0,,CID5308618,CCOC(=O)C1CCN(C(=O)CS(=O)Cc2nc(-c3ccc(C)cc3)oc2C)CC1
52344,,,,,,,,,,,0.0,,,,,,,CID3198314,COCCN(C(=O)Cn1nnc2ccccc21)C(C(=O)NC1CCCC1)c1ccc(OC)cc1OC
52345,,,,,,,,0.0,,,,,,,,,,CID5310821,O=C(/C=C\Nc1ccccn1)c1ccccc1
52346,,,,,,,,,0.0,,,,,,,,,CID712311,CCOC(=O)c1c(N)nn(C(=O)C(C)C)c1-c1ccc(OC)cc1
52347,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,CID5310822,Cc1ccccc1N1C(=O)NC(=O)/C(=C/Nc2ccc(N(C)C)cc2)C1=O
52348,,,,,,,,0.0,0.0,,0.0,,,,0.0,,,CID5310824,CC(O)/C=C/c1ccc2ccccc2n1
52349,,,,,,,0.0,,,,,,,,,,,CID5310826,O=C(NCc1ccco1)C1=CNN2C1=NC(c1ccc(Br)cc1)CC2C(F)(F)F
52350,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,CID2897921,CC(Oc1ccccc1)C(=O)NC1CC(C)(C)NC(C)(C)C1
52351,,,,,,,,,,,,0.0,,,,,,CID3811641,COC(=O)c1scc(C)c1NC(=O)C1CCCCC1
52352,,,,,,,,,,0.0,,0.0,,,,,,CID2283169,C=CCc1ccc(OCCCOc2ccc(C)cc2OC)c(OC)c1
52353,,,,,,,,,,,,,,,,0.0,,CID651330,O=C(NC1CC2CCC1C2)C1CCN(S(=O)(=O)c2ccc(-c3nn[nH]n3)cc2)CC1
52354,,,,,,,,,,,,,,0.0,,,,CID856198,O=C(Oc1cccc(-n2cnnn2)c1)c1ccco1
52355,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,,,0.0,,,CID655029,Cc1ccc(-c2cc(-c3ccc4c(c3)OCO4)c(C#N)c(N)n2)o1
52356,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,CID655028,O=C(CN(C(=O)CNS(=O)(=O)c1ccccc1)C1CCCC1)NCC1CCCO1
52357,,,0.0,,,,,,,,,,,,,,,CID655023,Fc1cccc(Cl)c1Cn1nnc2c(N3CCC4(CC3)OCCO4)ncnc21
52358,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,CID655022,O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccco1
52359,0.0,,,0.0,0.0,,,,0.0,,,,,,,,0.0,CID655021,COc1ccc(CNC(=O)Cn2nc(C(F)(F)F)c3c2CCC3)cc1
52360,,0.0,,0.0,,0.0,,,,,,0.0,,,0.0,,,CID655020,C=CCOc1ccc(CNc2nn[nH]n2)cc1
52361,0.0,,,0.0,,,,,0.0,,,,,,,0.0,,CID655027,O=C(Cn1nnc(-c2ccccc2F)n1)Nc1ccc(S(=O)(=O)NC2CCCC2)cc1
52362,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,CID655026,CCCOc1ccc(C(C)(O)CN2CCOCC2)cc1
52363,,0.0,,,,,,,,,,,,,,,,CID655025,O=C(Nc1ccc(NC(=O)c2ccco2)nc1)c1ccccn1
52364,0.0,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,CID655024,COc1ccc(Cl)cc1NC(=O)CSc1nnc(COc2ccccc2)n1C
52365,,,,,,0.0,,,,,,,,,,,,CID2870738,CCC(CO)Nc1cc(N2CCOCC2)ccc1[N+](=O)[O-]
52366,,,,,,0.0,,,,,,,,,,,,CID854900,CCOC(=O)c1c(C)oc2ccc(OC(=O)c3ccc(C)cc3)cc12
52367,,0.0,0.0,,0.0,,,,,,,,0.0,,,,,CID3244854,Cc1ccc(S(=O)(=O)NCCNC(=O)c2ccccc2)cc1
52368,,,,,,,,,,0.0,,,,,,,,CID875007,O=C(O)C1(NS(=O)(=O)c2ccc(Cl)cc2)CCCCC1
52369,0.0,,0.0,0.0,,0.0,,,,,,,,0.0,,0.0,,CID4393476,O=C(Nc1nnc(-c2ccc3c(c2)CCCC3)o1)c1ccccc1Cl
52370,,,,,,,0.0,,,,,,0.0,,,,,CID647936,CCc1ccccc1N(C(=O)CCC(=O)Nc1cc(C)on1)C(C(=O)NC1CCCC1)c1ccco1
52371,0.0,0.0,,,0.0,,0.0,,,,0.0,,,,,,,CID2485684,Cc1ccc(-n2nnnc2SCC(=O)N2CCc3ccccc3C2)c(C)c1
52372,0.0,,,,0.0,,,,,,,,0.0,,,,,CID647934,Cc1ccc(C)c(-n2c(SCC(=O)NCC3CCCO3)nnc2-c2ccoc2C)c1
52373,,,,,,,0.0,,,0.0,,0.0,,,,,0.0,CID647935,CCOc1ccc(NC(=O)CCN2CCCCC2)cc1
52374,0.0,,,,,,0.0,0.0,,,0.0,,,,,,,CID647932,CCNC(=O)C1CC(=O)N(Cc2ccc3c(c2)OCO3)/C(=N/c2ccc(F)cc2)S1
52375,,,,,,,0.0,,,,,,,,,,,CID647933,O=C(Nc1cccc(NC(=O)N2CCN(c3ccccc3)CC2)c1)N1CCN(c2ccccc2)CC1
52376,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,CID647930,CC(C)Sc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccc(Cl)cc1
52377,,0.0,,,,,,,0.0,,,0.0,,,,0.0,,CID647931,CCc1nnc(NC(=O)CSc2nnc(-c3ccccc3NC(=O)c3ccccc3)o2)s1
52378,,,,,,,,,,0.0,0.0,0.0,,,,,,CID4444634,COc1cc(-c2nnc(SCC(=O)Nc3ccc4c(c3)OCCO4)o2)cc(OC)c1OC
52379,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,CID2268672,COCCCn1c(-c2ccco2)nc2ccccc2c1=O
52380,,,,,,,,,,,,,0.0,,,,,CID647938,Nc1nc2ccccc2n1C(=O)CCc1ccccc1
52381,,0.0,,,0.0,,,,,0.0,0.0,,0.0,,0.0,,,CID647939,c1ccc(CCn2nnnc2CN2CCC(n3nnc4ccccc43)CC2)cc1
52382,,,,,,,,,,,0.0,,,,0.0,,,CID725969,O=C1c2ccccc2-c2c1cccc2C(=O)N1CCOCC1
52383,,,,,,,,,,,,,,,0.0,,,CID2088239,O=C(CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1)NC(=O)NC1CCCCC1
52384,,,,,,,,,,,0.0,,,,,,0.0,CID3244853,CC(Oc1ccccc1Br)C(=O)N1CCc2ccccc21
52385,,,,,,,,,0.0,,,,,,,,,CID725967,O=C1c2ccccc2-c2c1cccc2C(=O)N1CCCCC1
52386,,,,,,,,,,0.0,,,,,,,,CID2946785,O=C(O)C1CCCN1C(=O)Nc1ccccc1
52387,,0.0,0.0,,,,,0.0,,,,,,,,,0.0,CID2946789,CC12CCC(C(=O)NCc3ccc4c(c3)OCO4)(CC1=O)C2(C)C
52388,,,,0.0,,,,,,,,0.0,,,,,,CID881895,COc1ccc(CNC(=O)c2ccc(CN3CCOCC3)cc2)cc1
52389,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,,,,CID4290599,CCOc1ccc(NC(=O)N(C2CCCCC2)C2CCN(C(C)=O)CC2)cc1
52390,,,,,,,,,0.0,,,0.0,,,,,,CID965850,O=C(Cn1cc(C(=O)C2CC2)c2ccccc21)NCc1ccccc1
52391,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,CID767774,COc1ccc(Cl)cc1NC(=O)c1cccnc1
52392,,,,,,,,,,,0.0,0.0,,,,,,CID965854,O=C(Cn1cc(C(=O)C2CC2)c2ccccc21)NC1CCCC1
52393,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,CID1189450,Brc1ccc2ncnc(Nc3ccc(N4CCOCC4)cc3)c2c1
52394,,,,,,,,,,,,,,,0.0,,,CID767778,Cc1ccc(-c2nnnn2-c2ccc(C)cc2)cc1
52395,,,,,,0.0,,,,0.0,,,,,,,,CID2675083,COc1ccc(OCC(=O)Nc2nnc(C)s2)cc1
52396,0.0,0.0,,,,,0.0,,,0.0,0.0,,,,,0.0,,CID2547683,CCN(CC)S(=O)(=O)c1cccc(-c2nnc(SCC#N)n2Cc2ccccc2)c1
52397,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,CID1243679,COC(=O)c1ccccc1NC(=O)CSc1nnc(Cc2ccc(Cl)cc2)o1
52398,,,,,,,,,,,,,,,0.0,,,CID2552702,O=C(OCc1cc([N+](=O)[O-])cc2c1OCOC2)c1ccccn1
52399,,,,,,,,,,,,,,0.0,,,,CID12005125,Cc1ccc(C(=O)N/C(=C\c2ccc(Cl)cc2)C(=O)NCC2CCCO2)cc1
52400,0.0,,0.0,0.0,,0.0,,,,,,0.0,0.0,,,0.0,0.0,CID2941207,CCOC(=O)N1CCN(c2c(-c3ccccc3)c3cc(Cl)ccc3[nH]c2=O)CC1
52401,,,,,,,,,,0.0,,,,,,,,CID1259767,O=C(c1cnn2c(C(F)F)cc(-c3ccccc3)nc12)N1CCCc2ccccc21
52402,,,,,,,0.0,,,,,,,,,,,CID5443,O=C(O)c1ccccc1S
52403,,0.0,,,,,,,,,,,,,,0.0,0.0,CID652558,CCc1[nH]nc2c1C1(CCN(C(=O)OCc3ccccc3)CC1)C(C#N)=C(N)O2
52404,,,,,,,,,,,,,,,0.0,,,CID921484,O=C(Nc1ccc2oc(-c3ccncc3)nc2c1)c1ccccc1
52405,,,,,,,,,,,,,,,0.0,,,CID2349370,COc1ccc(NC(=O)c2c(Cl)nc3ccccn23)cc1
52406,,,0.0,,,,,,,,,,0.0,,,,0.0,CID433486,O=S1(=O)N=C(N2CCOCC2)c2ccccc21
52407,,,,,,,,0.0,,,,,,,0.0,,,CID652552,CCCCOC(=O)CN1C(=O)c2ccc(C(=O)OCCCC)cc2C1=O
52408,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,CID652553,Cc1cccc(OCC(=O)Nc2ccc(N3CCN(S(C)(=O)=O)CC3)cc2)c1C
52409,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,CID652550,CCCCOC(=O)CCn1[nH]c(=O)c2ccccc2c1=O
52410,,,0.0,,,,,,,,,,0.0,,,,,CID652551,COc1ccc2[nH]c(=O)c(CN(CCO)C(=O)c3ccccc3F)cc2c1
52411,,,,0.0,,,,,,,,,,,,,,CID652556,Cc1nnc(N(CCC#N)CCC#N)s1
52412,,0.0,,,,,,,,,,0.0,0.0,,,,,CID652557,O=C(CCN1CCN(Cc2ccccc2)CC1)Nc1nccs1
52413,,0.0,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,CID652554,O=C1Nc2ccc(S(=O)(=O)NCc3ccco3)c3cccc1c23
52414,,0.0,,,,,,0.0,,,,,0.0,,,,,CID652555,CCC(=O)Nc1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cn1
52415,0.0,,,0.0,,,,,,,,0.0,,,,,,CID664210,COc1ccc(CCn2c(=N)c(C(=O)NCc3ccco3)cc3c(=O)n4cccc(C)c4nc32)cc1
52416,,,,,,,,,,,0.0,,,0.0,0.0,,,CID1377840,O=C1c2ccccc2C(=O)C1Cc1cccc2ccccc12
52417,,,0.0,,,,,,,,,,,,,,,CID580199,CC(=O)N1CC2(C)CN(C(C)=O)CC(C)(C1)C2=O
52418,,,,,,,,,,,,,,0.0,,,,CID1442664,CCCc1nc(SCC(=O)c2ccc(OC)cc2)c2ccccc2n1
52419,,,,,,,,,,,,,,0.0,,,,CID2369859,CN(CCc1ccccn1)C(=S)Nc1ccc(Cl)c(Cl)c1
52420,0.0,,0.0,0.0,,,,,,,,,0.0,,,,,CID664212,CCOc1ccc(CCNc2nc3c(c(=O)n(C)c(=O)n3C)n2CC)cc1OCC
52421,,,,,,,,,,,,,,,,0.0,,CID5758099,CC(N/C=C1\C=CC=C(O)C1=O)c1ccccc1
52422,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,CID2957435,O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)C1COc2ccccc2O1
52423,,,,,,,,0.0,,0.0,,,,,,,,CID3634231,O=C(C1CC(=O)N(C2CCCC2)C1)N1CCN(c2ccc(F)cc2)CC1
52424,0.0,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,CID1399583,COc1ccc(Nc2ncnc3c2oc2ccccc23)cc1
52425,,,,,,,0.0,,,0.0,,,0.0,0.0,,,,CID664215,COn1c(SCC(N)=O)nc2ccccc2c1=O
52426,,,,,,,,,,,,,,0.0,,,,CID800363,Cc1c(Cl)cccc1NC(=S)NCc1ccc2c(c1)OCO2
52427,,,,,,,,,,,,,,,0.0,,,CID1572933,CC(C)(C)CC(=O)NC(=S)NCc1ccccc1
52428,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,0.0,,,CID664218,COCCCN1C(=O)c2ccc(C(=O)NCc3ccco3)cc2C1=O
52429,,,,,,,,,,,,,,,,0.0,0.0,CID1122363,O=C(c1cccc(F)c1)N1CCN(c2cccc(Cl)c2)CC1
52430,,,,,,,,,,,,0.0,,,,,,CID2125024,Nn1c(SCC(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)nnc1-c1cccs1
52431,0.0,,,0.0,,,0.0,,,,0.0,,0.0,,,,,CID2125027,C=CCn1c(SCC(=O)NCc2ccc3c(c2)OCO3)nnc1C1CCCCC1
52432,,,,,,0.0,,,,,,,,,,,,CID3098501,O=C(Cc1ccccc1)N/N=C/c1ccccc1OCc1ccc(Cl)cc1
52433,,,,,,0.0,,,,,,,,,,,,CID6181222,COc1ccc(NC(=S)N/C(=N/S(=O)(=O)c2ccccc2)c2ccccc2)cc1
52434,,,,,,0.0,,,,,,,,,,,,CID708370,Cc1ccc([N+](=O)[O-])cc1N1C(=O)C=CC1=O
52435,0.0,,,,,,0.0,,0.0,,0.0,,,,,,,CID806783,CN(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1
52436,,,,,,,,,,0.0,,,,0.0,,,,CID1565337,CC1CCN(C(=O)CCCOc2ccc(Cl)cc2)CC1
52437,,,,,,,,,,,,0.0,,,,,,CID2742111,O=C(O)C1CC(=O)N(Cc2ccc3c(c2)OCO3)C1
52438,,,,,,,,,,,0.0,,,,,,,CID2742110,Cc1ccc(CN2CC(C(=O)O)CC2=O)cc1
52439,,,,,,0.0,,,,,,,,,,,,CID242285,CCN(CC)CC(O)COc1ccccc1
52440,,0.0,,,,,,,,,,,,,,0.0,,CID2792402,CC1(C)CC2CC(C)(CN2c2ncnc3ccccc23)C1
52441,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,,,0.0,CID755368,CC(=O)c1c(C)cc(C)c(CSc2nc(=O)cc(C)[nH]2)c1C
52442,,,,,,,,,,,,,,0.0,,,,CID16191743,CCOc1ccccc1CN1CCN(CCCn2cccn2)CC1CCO
52443,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,,0.0,,CID665060,O=S(=O)(CCCc1ccccc1)c1ncn[nH]1
52444,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,CID665063,O=S(=O)(Nc1ccc2nc(-c3ccc(Br)o3)[nH]c2c1)c1ccccc1
52445,,,,,0.0,,,0.0,,,0.0,,,,,,0.0,CID665064,CCCCN(Cc1cc2cc(OC)ccc2[nH]c1=O)C(=O)c1ccccn1
52446,,0.0,,,,0.0,0.0,,,,0.0,,0.0,,,,,CID665065,CSc1nc(N2CCN(CCO)CC2)c2sc3nc(-c4ccco4)c4c(c3c2n1)CCC4
52447,0.0,,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,0.0,CID665066,COc1ccc(CCNC(=O)CSc2ncnc3c2oc2ccccc23)cc1OC
52448,,,,0.0,,0.0,,,,,,0.0,,,,,,CID665067,Cc1ccc2c(c1)[nH]c1c(=O)n(CCN3CCCCC3)cnc12
52449,,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,CID665068,O=C1C2ON=C(c3ccccc3Cl)C2C(=O)N1Cc1ccccc1
52450,,0.0,,0.0,0.0,,,0.0,,,,,,0.0,,,,CID665069,CC(C)Cn1nc(NC(=O)C2CCCO2)c2cc3ccccc3nc21
52451,,,,,,,,,,0.0,,0.0,,0.0,,,,CID910670,COc1ccc(/C(C)=N/NC(=O)c2nc(C)cc(C)n2)cc1
52452,,,,,,,,,,,,,,,0.0,,,CID850739,COc1ccc(N(C)C(=O)c2onc3c2CCCC3)cc1
52453,,,,,,,,,,,,,,,0.0,,,CID1431932,O=C(COC(=O)C1=Cc2ccccc2OC1)NC1CCCC1
52454,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,CID239750,Nc1ccccc1OCCOCCOc1ccccc1N
52455,,,,,,,,,,,,,,0.0,0.0,,,CID4333481,CC(=O)c1c(C)[nH]c(C(=O)CSc2nnc(-c3cccs3)n2Cc2ccccc2)c1C
52456,,,,,,,,,0.0,,,,,0.0,,,,CID1294921,CSc1ccccc1-n1nnnc1SCC(=O)Nc1ccccc1C
52457,,,,,0.0,,,0.0,,,,,,,,0.0,,CID4163284,COc1ccc(OC)c2[nH]c(=O)c(CCNC(C)=O)cc12
52458,,,,,,,,,0.0,,0.0,,,,,,,CID2550704,CCCCn1c(N)c(N(CC)C(=O)c2ccc3c(c2)S(=O)(=O)c2ccccc2C3=O)c(=O)[nH]c1=O
52459,,,,,,,,,,,,,,0.0,,,,CID1559125,Cc1ccc(C(=O)Oc2oc(-c3ccccc3)nc2/C=N/c2ccc(N(C)C)cc2)cc1
52460,,,,,,,,,0.0,,,,,,,,0.0,CID1011395,NS(=O)(=O)c1ccc(CNC(=O)c2ccc(Br)o2)cc1
